gene_accession,cipdic20_S3,cipdic20_S2,cipdic20_S1
MEG_220|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,13.0,0.0
MEG_2216|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,28.0,0.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,285.0,464.0,101.0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,2589.0,2468.0
MEG_2428|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,18.0,0.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,52.0,0.0
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,2975.0,4255.0,2558.0
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,2168.0,591.0,170.0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,86.0,0.0,0.0
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,325.0,64.0,39.0
MEG_897|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,157.0,0.0,0.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,65.0,139.0
MEG_2506|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,116.0,0.0
MEG_6623|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,153.0,0.0,0.0
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1615.0,1813.0,1246.0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,77.0,0.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,13.0,0.0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,169.0,0.0
MEG_974|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,188.0,0.0,0.0
MEG_829|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,76.0,0.0
MEG_812|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,66.0,0.0,0.0
MEG_862|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,223.0,11.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,269.0,0.0,172.0
MEG_2165|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,13.0,0.0
MEG_8460|Drugs|betalactams|Penicillin_binding_protein|PBP4|RequiresSNPConfirmation,0.0,352.0,582.0
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,82.0,0.0
MEG_896|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,138.0,0.0,0.0
MEG_215|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,38.0,0.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,362.0,61.0,0.0
MEG_6598|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,182.0,40.0,0.0
MEG_929|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,302.0,0.0,0.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,109.0,125.0
MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,590.0,0.0,0.0
MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,895.0,0.0,142.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1488.0,2239.0,1368.0
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,483.0,779.0,490.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,3233.0,3812.0,2304.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,24513.0,9387.0,4314.0
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5976|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,372.0,216.0,0.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,283.0,491.0,422.0
MEG_7142|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,82.0,0.0,118.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,2867.0,4230.0,2570.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1306.0,1994.0,1384.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3280.0,4652.0,2853.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,9137.0,11891.0,7535.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,56.0,46.0,0.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,119.0,103.0,0.0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,4473.0,1347.0,241.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,261.0,77.0,21.0
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,1410.0,0.0,0.0
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,3187.0,4865.0,3566.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,42.0,23.0,0.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,32.0,13.0,71.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,465.0,0.0,681.0
MEG_2922|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,386.0,0.0,0.0
MEG_5934|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,488.0,239.0,915.0
MEG_376|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,34.0,0.0,0.0
MEG_966|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,352.0,0.0,0.0
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,805.0,2095.0,964.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,297.0,200.0
MEG_6099|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5.0,1.0,0.0
MEG_5822|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,53.0,0.0
MEG_2720|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|EMMDR,0.0,584.0,99.0
MEG_6270|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,10.0,0.0
MEG_2509|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,112.0,0.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,159.0,210.0,142.0
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,279.0,448.0,172.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,6286.0,8630.0,5467.0
MEG_6669|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,30.0,0.0
MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM,18.0,0.0,0.0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2605|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,34.0,0.0
MEG_2485|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,23.0,0.0
MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,276.0,0.0,0.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,255.0,222.0,0.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,280.0,0.0,0.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,11.0,25.0,26.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,11.0,103.0
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,63.0,0.0,126.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,2088.0,3367.0,2207.0
MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN,5979.0,9366.0,6339.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,4146.0,6467.0,4332.0
MEG_7029|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,385.0,166.0,0.0
MEG_2157|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,20.0,0.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,117724.0,98443.0,62988.0
MEG_907|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,144.0,0.0
MEG_5329|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,37.0,15.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0.0,248.0,0.0
MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,280.0,0.0,0.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2161|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,21.0,0.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,3883.0,2494.0,8101.0
MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,382.0,0.0,0.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,3.0,13.0,56.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,584.0,114.0,17.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,1785.0,2061.0,1129.0
MEG_2551|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,31.0,14.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0.0,0.0,159.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,2070.0,2123.0,1516.0
MEG_6806|Drugs|betalactams|Class_A_betalactamases|TEM,51.0,0.0,0.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,481.0,0.0
MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,39.0,0.0,0.0
MEG_6508|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILR,623.0,139.0,0.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,1611.0,2438.0,1594.0
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,2828.0,4203.0,2574.0
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,0.0,422.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,17.0,92.0,0.0
MEG_5820|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,120.0,79.0
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,629.0,318.0,33.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,1271.0,248.0,30.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,4117.0,5770.0,3628.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,811.0,100.0,34.0
MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,75.0
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,1911.0,2785.0,1850.0
MEG_905|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,82.0,0.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,34.0,0.0,0.0
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,11645.0,16114.0,10503.0
MEG_2613|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,13.0,0.0
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,34.0,0.0,0.0
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,20.0,0.0,0.0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,821.0,106.0,0.0
MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM,39.0,0.0,0.0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,4885.0,6408.0,4061.0
MEG_6238|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,8.0,0.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,31.0,14.0,0.0
MEG_6699|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,19.0,0.0
MEG_2446|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSA,20575.0,24404.0,15751.0
MEG_2921|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,691.0,0.0,0.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,0.0,431.0,726.0
MEG_869|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,212.0,0.0,0.0
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1481.0,2007.0,1502.0
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,139.0,54.0,0.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,288.0,402.0,54.0
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,0.0,372.0,767.0
MEG_7017|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1121.0,388.0,41.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0.0,527.0,1009.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,314.0,67.0,0.0
MEG_4341|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,198.0,0.0,0.0
MEG_2024|Metals|Copper_resistance|Copper_resistance_protein|COPA,157.0,208.0,134.0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1213.0,1911.0,1280.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,17815.0,22740.0,14392.0
MEG_1532|Drugs|betalactams|Class_A_betalactamases|CARB,138.0,0.0,0.0
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,1.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,0.0,57.0,0.0
MEG_2584|Drugs|betalactams|Class_C_betalactamases|DHA,29.0,40.0,0.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,3033.0,736.0,124.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,967.0,1485.0,883.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6027|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,368.0,130.0,48.0
MEG_2926|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,319.0,0.0,0.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,23.0,0.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,144.0,49.0,0.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,2378.0,615.0,114.0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,68.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,3255.0,801.0,170.0
MEG_6620|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,22.0,0.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,159.0,218.0,146.0
MEG_832|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,80.0,0.0
MEG_7871|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,17.0,0.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3334.0,4068.0,2726.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,60.0,0.0,0.0
MEG_5873|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,2983.0,0.0,0.0
MEG_1542|Drugs|betalactams|Class_A_betalactamases|CARB,526.0,0.0,0.0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,517.0,752.0,11.0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,25.0,0.0,0.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,495.0,3563.0,4585.0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,825.0,1292.0,936.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4.0,0.0,0.0
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,1869.0,3154.0,1908.0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,1021.0,182.0,0.0
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,44.0,0.0,0.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,6205.0,8367.0,5414.0
MEG_6909|Drugs|betalactams|Class_A_betalactamases|TEM,1050.0,811.0,80.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,144.0,175.0,216.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,5442.0,8217.0,5700.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,8308.0,8719.0,5367.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,1028.0,367.0,204.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,205.0,125.0,108.0
MEG_914|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,42.0,0.0,0.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,8724.0,12535.0,8069.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,46.0,38.0,0.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,22.0,129.0,0.0
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,152.0,0.0,74.0
MEG_770|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,169.0,16.0,0.0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,86.0,128.0
MEG_1519|Drugs|betalactams|Class_A_betalactamases|CARB,373.0,0.0,0.0
MEG_6035|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC,0.0,10.0,0.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,6388.0,8898.0,6043.0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,2877.0,3102.0,1900.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,268.0,611.0,450.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,913.0,311.0,155.0
MEG_2191|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,31.0,0.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,120.0,6.0
MEG_5811|Drugs|betalactams|Class_A_betalactamases|PSE,268.0,0.0,0.0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,107.0,45.0,50.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7109|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,121.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,1552.0,277.0,64.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,4960.0,8839.0,6874.0
MEG_8012|Drugs|betalactams|Class_A_betalactamases|CARB,315.0,0.0,0.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,1989.0,705.0,229.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,62.0,104.0,85.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,130.0,520.0,0.0
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,226.0,19.0,23.0
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,630.0,0.0,0.0
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1934.0,4393.0,2708.0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,256.0,34.0,17.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,114.0,45.0,66.0
MEG_6734|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,21.0,0.0
MEG_3863|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,43.0,66.0,18.0
MEG_2610|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,43.0,0.0
MEG_8043|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,32.0,0.0
MEG_6779|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,25.0,0.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,37.0,0.0,0.0
MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,45.0,15.0,17.0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,188.0,0.0
MEG_2537|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,101.0,0.0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,6306.0,1566.0,299.0
MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,700.0,92.0,0.0
MEG_2204|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,26.0,0.0
MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0.0,32.0,0.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,202.0,0.0,118.0
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,7711.0,7777.0,4495.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4066.0,4959.0,3149.0
MEG_6651|Metals|Copper_resistance|Copper_resistance_protein|TCRA,0.0,0.0,125.0
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,178.0,30.0,0.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,212.0,16.0,0.0
MEG_2796|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,26.0,0.0,29.0
