gene_accession,cipdic10_S1,cipdic10_S3,cipdic10_S2
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2092|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,1209.0,823.0,1776.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,19.0,0.0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,17.0,44.0,53.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2.0,1.0,0.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,176.0,135.0,253.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,42.0,9.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.0,54.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,4455.0,3795.0,7217.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,127.0,165.0,231.0
MEG_407|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,7275.0,5928.0,10421.0
MEG_2609|Drugs|betalactams|Class_C_betalactamases|DHA,31.0,32.0,10.0
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,56.0,0.0,83.0
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,164.0,37.0,200.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,2468.0,2076.0,3681.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,37.0,164.0,61.0
MEG_2693|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,186.0,230.0,92.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,8.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,43.0,0.0
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,3427.0,2835.0,4861.0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,22.0,0.0,0.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,2259.0,706.0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,6.0,28.0,25.0
MEG_3893|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0.0,0.0,76.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,7811.0,6457.0,11704.0
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,79.0,0.0,0.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,105.0,0.0,0.0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,718.0,771.0,528.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,37.0,0.0,16.0
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,45.0,779.0,0.0
MEG_8709|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,16.0
MEG_7018|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,165.0,198.0,0.0
MEG_6499|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILA,2667.0,12489.0,3817.0
MEG_2419|Drugs|betalactams|Class_A_betalactamases|CTX,15.0,0.0,0.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,3752.0,2985.0,5646.0
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,953.0,3641.0,778.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,54.0,0.0,0.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2976.0,2510.0,3744.0
MEG_1620|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,4404.0,7356.0,0.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,237.0,0.0,0.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,21.0,32.0,8.0
MEG_6887|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,42.0,0.0
MEG_4338|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,118.0,0.0
MEG_4006|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1955.0,1371.0,2756.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,31.0,0.0
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,280.0,379.0,0.0
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,11.0,0.0,0.0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,1775.0,1273.0,2543.0
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,106.0,312.0,174.0
MEG_2614|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|DHAP,292.0,512.0,107.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,14.0,90.0,0.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,1995.0,8915.0,2732.0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,50.0,0.0,19.0
MEG_5826|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACC,0.0,0.0,11.0
MEG_1085|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,403.0,655.0,81.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,746.0,959.0,96.0
MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,27.0,0.0,0.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,87.0,260.0,115.0
MEG_2867|Biocides|Acid_resistance|Acid_resistance_regulator|EVGA,3169.0,2591.0,5245.0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,1.0,2.0
MEG_3208|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6100|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,3771.0,2985.0,5443.0
MEG_7089|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETK,0.0,76.0,0.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6728|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,19.0,0.0
MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,0.0,274.0,0.0
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,145.0,423.0,89.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,115.0,105.0,0.0
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1197.0,1290.0,1882.0
MEG_2457|Metals|Copper_resistance|Copper_resistance_protein|CUTE,7907.0,6986.0,12028.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,4154.0,3378.0,6078.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,622.0,0.0,180.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,6.0,8.0,3.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,101.0,124.0,392.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2730|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,3232.0,2605.0,4627.0
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,2040.0,1557.0,3721.0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,20.0,0.0,0.0
MEG_21|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,19.0
MEG_6779|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,0.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,9.0,6.0,16.0
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,84.0,32.0,0.0
MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,30.0,125.0,0.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,13.0,0.0,0.0
MEG_8080|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|EPTB,3944.0,5582.0,5009.0
MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,436.0,525.0,0.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,97.0,0.0
MEG_4012|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,3918.0,3179.0,5953.0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,2152.0,1594.0,3118.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,1727.0,1268.0,2788.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,1.0,0.0,1.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,2403.0,1725.0,3388.0
MEG_3591|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,559.0,661.0,185.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,308.0,489.0,76.0
MEG_2783|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0.0,23.0,0.0
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,3224.0,2437.0,5069.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,843.0,2818.0,548.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,41.0,0.0
MEG_6216|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,9.0,0.0
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,2773.0,2149.0,4632.0
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1667.0,1151.0,2519.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,97.0,60.0,114.0
MEG_8231|Drugs|Lipopeptides|Colistin-resistant_mutant|LPSB,68.0,219.0,0.0
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,31.0,90.0,0.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,6689.0,5797.0,10282.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,4155.0,3111.0,5965.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,4264.0,3252.0,6438.0
MEG_799|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,25.0,0.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1470.0,1105.0,2253.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,89.0,0.0,0.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,23.0,0.0,0.0
MEG_8719|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,23.0,0.0,19.0
MEG_4409|Drugs|betalactams|Class_D_betalactamases|OXA,65.0,0.0,0.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,226.0,66.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,25.0,25.0,0.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2872.0,1878.0,4009.0
MEG_8642|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,0.0,18.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,130.0,106.0,253.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1423.0,1517.0,1910.0
MEG_333|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,62.0,0.0,0.0
MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC,2735.0,2026.0,4048.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,359.0,256.0,25.0
MEG_7029|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,126.0,0.0,0.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,3407.0,2561.0,5310.0
MEG_2320|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_698|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.0,81.0,0.0
MEG_3286|Drugs|Multi-drug_resistance|MDR_acetyltransferase|IBCR,36.0,13.0,0.0
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,37.0,0.0,0.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,139.0,141.0,139.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,260.0,489.0,61.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,441.0,546.0,0.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,3231.0,2427.0,4938.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,54.0,198.0,0.0
MEG_1114|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,74.0,0.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,4824.0,3975.0,7544.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,16754.0,14331.0,24485.0
MEG_1591|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,54.0,0.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1026.0,1229.0,78.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,279.0,316.0,23.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,60.0,41.0,114.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,32.0,30.0,0.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,524.0,707.0,15.0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,18.0,0.0,0.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,10.0,0.0,0.0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,33.0,67.0,0.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,0.0
MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,63.0,21.0
MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,0.0,71.0,0.0
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,26.0,54.0,0.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,2892.0,2771.0,4200.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3.0,0.0,2.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,8.0,4.0,0.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,650.0,849.0,31.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,44.0,170.0,14.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,878.0,2877.0,671.0
MEG_8070|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB|RequiresSNPConfirmation,116.0,242.0,57.0
MEG_373|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,23.0,150.0,0.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,8500.0,7014.0,12285.0
MEG_3514|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNE,169.0,661.0,154.0
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,12.0,0.0,0.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,64.0,108.0,35.0
MEG_3883|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,267.0,270.0,52.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,8428.0,5871.0,13333.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2535.0,2044.0,3843.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,20.0,0.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,55.0,371.0,0.0
MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,91.0,152.0,18.0
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,21.0,22.0,22.0
MEG_2946|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1440.0,863.0,50.0
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,26.0,0.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,0.0,141.0,212.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,4592.0,16148.0,3514.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,5807.0,4920.0,8951.0
MEG_2610|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,16.0,0.0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,84.0,0.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,7734.0,6472.0,11504.0
MEG_1645|Drugs|betalactams|Class_A_betalactamases|CEPA,6.0,18.0,11.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,4289.0,3703.0,6287.0
MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,158.0,0.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,326.0,0.0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,15.0,36.0,0.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,7122.0,5332.0,10658.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,2449.0,3561.0,2464.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1980.0,1482.0,2893.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,356.0,0.0,149.0
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,34.0,0.0
MEG_784|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,41.0,27.0,0.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,2882.0,1990.0,2176.0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,57.0,0.0,0.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,216.0,305.0,146.0
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA,24.0,0.0,0.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,50.0,169.0,0.0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,168.0,308.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,373.0,475.0,23.0
MEG_2424|Drugs|betalactams|Class_A_betalactamases|CTX,89.0,0.0,0.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,1716.0,1631.0,2439.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,272.0,1147.0,407.0
MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,215.0,0.0
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5039.0,4465.0,7656.0
MEG_2683|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,124.0,125.0,201.0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,731.0,2373.0,526.0
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,6552.0,4697.0,10262.0
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,74.0,122.0,18.0
MEG_2202|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET2,37.0,138.0,0.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,9129.0,7855.0,13911.0
MEG_7106|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,39.0,0.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,978.0,1517.0,1244.0
MEG_6298|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,9.0,0.0
MEG_6691|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,37.0,0.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,294.0,0.0,712.0
MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT,60.0,231.0,0.0
MEG_1992|Drugs|betalactams|Class_C_betalactamases|CMY,34.0,80.0,36.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,880.0,1045.0,88.0
