gene_accession,cipbeta5_S3,cipbeta5_S2,cipbeta5_S1
MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0.0,0.0,8.0
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,546.0,378.0,1109.0
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,25.0,18.0,37.0
MEG_6698|Drugs|betalactams|Class_A_betalactamases|TEM,54.0,0.0,0.0
MEG_6624|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,21.0,50.0,97.0
MEG_6669|Drugs|betalactams|Class_A_betalactamases|TEM,76.0,0.0,0.0
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,630.0,146.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,98.0,62.0,0.0
MEG_2484|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,63.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,194.0,180.0,126.0
MEG_6892|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,47.0,0.0
MEG_6776|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,32.0,0.0
MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,7.0,0.0
MEG_6813|Drugs|betalactams|Class_A_betalactamases|TEM,47.0,0.0,0.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,59.0
MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,0.0,57.0
MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG,210.0,0.0,0.0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,59.0,470.0,25.0
MEG_8710|Drugs|betalactams|Class_A_betalactamases|TEM,42.0,26.0,0.0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,1883.0,5245.0,1038.0
MEG_8674|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB,0.0,0.0,1131.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,258.0,62.0
MEG_7837|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|YJCG,12615.0,10317.0,7209.0
MEG_1218|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,6.0,0.0,0.0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,0.0,2932.0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1053.0,646.0,52.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,1876.0,1440.0,1001.0
MEG_6100|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2449|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,351.0,364.0,914.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0.0,0.0,805.0
MEG_8448|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,110.0
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,0.0,0.0,3133.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,7.0,0.0,10.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1863.0,1159.0,468.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,56.0,26.0,0.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,8362.0,7001.0,4698.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,10.0,13.0
MEG_2551|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,90.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,0.0,0.0,4901.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,44.0,191.0,0.0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,71.0
MEG_5387|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,3967.0,2762.0,2007.0
MEG_2899|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,3192.0,2827.0,1843.0
MEG_1026|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,353.0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,0.0,1378.0,0.0
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,4861.0,4258.0,3088.0
MEG_929|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,41.0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,11236.0,9199.0,6462.0
MEG_2924|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,39.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,18.0,21.0
MEG_863|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,37.0
MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM,61.0,33.0,0.0
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,148.0,214.0,172.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,7551.0,6405.0,4476.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,4445.0,3520.0,2308.0
MEG_6834|Drugs|betalactams|Class_A_betalactamases|TEM,75.0,31.0,0.0
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,497.0,271.0,181.0
MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,0.0,0.0
MEG_6161|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,44.0,23.0,0.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,336.0,0.0,34.0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,201.0,0.0,0.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,321.0,0.0
MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,20.0,0.0,20.0
MEG_8711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,16.0,0.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,177.0,130.0,120.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,1888.0,1465.0,1234.0
MEG_3067|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB,0.0,0.0,94.0
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,35.0,0.0,0.0
MEG_4280|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,0.0,0.0,3.0
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,14.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6020|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,87.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,11357.0,9328.0,6219.0
MEG_2925|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,59.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,67.0,20.0,0.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,1046.0,446.0,864.0
MEG_6709|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,17.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,5811.0,4731.0,3170.0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2592.0,2060.0,1424.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,0.0,0.0,950.0
MEG_2451|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSF,2635.0,1962.0,1523.0
MEG_6679|Drugs|betalactams|Class_A_betalactamases|TEM,29.0,23.0,0.0
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,23.0,15.0,0.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,47.0,27.0,41.0
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,3844.0,2820.0,2216.0
MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,69.0,41.0,82.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,13.0,18.0,116.0
MEG_5366|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6951|Drugs|betalactams|Class_A_betalactamases|TEM,111.0,49.0,13.0
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,246.0,185.0,89.0
MEG_7130|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,195.0,0.0,0.0
MEG_6057|Drugs|MLS|23S_rRNA_methyltransferases|RLMA,0.0,0.0,37.0
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6713|Drugs|betalactams|Class_A_betalactamases|TEM,67.0,43.0,0.0
MEG_6931|Drugs|betalactams|Class_A_betalactamases|TEM,263.0,147.0,35.0
MEG_3291|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,4215.0,3494.0,2363.0
MEG_2949|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,91.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,0.0,1896.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,3276.0,2712.0,1810.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2788.0,2575.0,1613.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,45.0,24.0,15.0
MEG_876|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,20.0
MEG_6904|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,27.0,0.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2870.0,2199.0,1445.0
MEG_2522|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,69.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5071.0,3064.0,4842.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,357.0,0.0,0.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,6756.0,4983.0,3251.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,3.0,0.0
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,44.0,316.0,0.0
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,0.0,442.0,536.0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0.0,666.0,0.0
MEG_1587|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,146.0,42.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,3969.0,3158.0,2204.0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,725.0,0.0,437.0
MEG_6896|Drugs|betalactams|Class_A_betalactamases|TEM,64.0,61.0,0.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,67.0,55.0,120.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1501.0,974.0,38.0
MEG_6501|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1035.0,448.0,3570.0
MEG_6905|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,57.0,0.0
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,0.0,0.0,1373.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8703|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,44.0,0.0
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,3636.0,2777.0,1748.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,2881.0,2327.0,1491.0
MEG_6742|Drugs|betalactams|Class_A_betalactamases|TEM,48.0,47.0,0.0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,5000.0,4169.0,2886.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,22103.0,17743.0,11814.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,67.0,0.0
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,3302.0,2764.0,1966.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0.0,0.0,693.0
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,488.0,398.0,896.0
MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,17.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,160.0,33.0,40.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1189.0,755.0,63.0
MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,78.0,812.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,5.0,1.0,4.0
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,7105.0,6088.0,3816.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,660.0,583.0,361.0
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0.0,48.0,0.0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,8715.0,7073.0,4747.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,26.0,72.0
MEG_3009|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0.0,0.0,1222.0
MEG_7950|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,43.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,16.0,3.0,3.0
MEG_6836|Drugs|betalactams|Class_A_betalactamases|TEM,59.0,36.0,0.0
MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM,38.0,0.0,0.0
MEG_7040|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1100.0,697.0,0.0
MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,38.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,66.0,53.0,23.0
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,169.0,53.0
MEG_6705|Drugs|betalactams|Class_A_betalactamases|TEM,29.0,14.0,0.0
MEG_4324|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,92.0,0.0,20.0
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,14.0,0.0,0.0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,393.0,218.0,1051.0
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,166.0,176.0,127.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,3706.0,3075.0,2022.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,58.0,33.0,0.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,8446.0,7354.0,4595.0
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,948.0,602.0,0.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7755.0,6305.0,4257.0
MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,617.0,459.0,690.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0.0,0.0,508.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,152.0,74.0,0.0
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,400.0,176.0,299.0
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1155.0,738.0,191.0
MEG_7584|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,84.0,518.0,0.0
MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,7.0,0.0
MEG_6777|Drugs|betalactams|Class_A_betalactamases|TEM,69.0,42.0,0.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,0.0,111.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,2159.0,1615.0,801.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,2811.0,1876.0,1748.0
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,639.0,0.0
MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,23.0,0.0,0.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,6165.0,5125.0,3062.0
MEG_979|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,0.0,23.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,1395.0,2518.0,3734.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,198.0,46.0
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,30.0,0.0
MEG_6655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHA,6480.0,5589.0,3882.0
MEG_6796|Drugs|betalactams|Class_A_betalactamases|TEM,75.0,28.0,0.0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,31.0,21.0,21.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,47.0,104.0
MEG_8450|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,304.0
MEG_6793|Drugs|betalactams|Class_A_betalactamases|TEM,29.0,0.0,0.0
MEG_2911|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,34.0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2872.0,2258.0,1423.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,20739.0,16747.0,10899.0
MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2945|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,197.0
MEG_2453|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSS,9330.0,7178.0,5395.0
MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,283.0,0.0,96.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,14701.0,12324.0,7920.0
MEG_848|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,10.0,0.0,0.0
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0.0,77.0,0.0
MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0.0,17.0,0.0
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,1218.0,986.0,604.0
MEG_5813|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTA,8500.0,7270.0,4581.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2894|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1523.0,1234.0,458.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,708.0,438.0,554.0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,37.0,31.0,53.0
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0.0,0.0,55.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,24.0,64.0,116.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,3083.0,2451.0,1554.0
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,0.0,0.0,16.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,47.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,54.0,23.0,31.0
MEG_6549|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2721.0,2211.0,1479.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3735.0,3073.0,2110.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,15.0
MEG_6751|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,20.0,0.0
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,3829.0,3619.0,2020.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2089.0,1793.0,690.0
MEG_1367|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,56.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,185.0,73.0,179.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1614.0,1026.0,350.0
MEG_6616|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,23.0,20.0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,923.0
