gene_accession,cip10_S1,cip10_S2,cip10_S3
MEG_6496|Drugs|betalactams|Class_A_betalactamases|SHV,20.0,0.0,0.0
MEG_4363|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,296.0,0.0,0.0
MEG_6894|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,16.0,0.0
MEG_6326|Drugs|betalactams|Class_A_betalactamases|SHV,21.0,0.0,0.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,1112.0,282.0,509.0
MEG_3833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,66.0,0.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,88.0,288.0,459.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,71.0,0.0,59.0
MEG_1585|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,919.0,829.0,339.0
MEG_3868|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,45.0,37.0,121.0
MEG_7140|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,59.0,0.0,0.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,701.0,0.0,0.0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,705.0,351.0,1587.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,3785.0,2700.0,3995.0
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,2075.0,1419.0,2030.0
MEG_2431|Drugs|betalactams|Class_A_betalactamases|CTX,201.0,0.0,0.0
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5142.0,4607.0,2191.0
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,57.0,0.0,18.0
MEG_6807|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,15.0,89.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,511.0,170.0,682.0
MEG_2630|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1615.0,0.0,0.0
MEG_6613|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,6.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0.0,85.0,12.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,1.0,2.0,0.0
MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,33.0,0.0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,4509.0,3030.0,4552.0
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1940.0,1434.0,2185.0
MEG_6913|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,19.0,0.0
MEG_406|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,7610.0,5368.0,8401.0
MEG_1114|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,53.0,0.0
MEG_12|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,3461.0,2636.0,3865.0
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,61.0,0.0,0.0
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,1325.0,842.0,1383.0
MEG_3589|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,25.0,4.0,8.0
MEG_4162|Metals|Sodium_resistance|Sodium_resistance_protein|NHAA,7010.0,5813.0,8614.0
MEG_1060|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,22.0,256.0,34.0
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1110.0,777.0,811.0
MEG_1118|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,38.0,242.0,64.0
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,56.0,0.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,161.0,79.0,0.0
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,160.0,0.0,395.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,13.0,85.0,0.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,117662.0,75997.0,105053.0
MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,11.0,0.0
MEG_2203|Drugs|betalactams|Class_A_betalactamases|CTX,15.0,0.0,0.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,304.0,0.0,0.0
MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,3058.0,2395.0,3399.0
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,64.0
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,65.0,0.0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,3936.0,2741.0,4449.0
MEG_2019|Metals|Copper_resistance|Copper_resistance_protein|COPA,6109.0,4125.0,5931.0
MEG_2528|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,16.0,93.0,0.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,292.0,0.0,147.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,19.0,0.0,53.0
MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,125.0,48.0,67.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,21.0,19.0,0.0
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,2600.0,1932.0,2302.0
MEG_8100|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation,1646.0,4024.0,1870.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,3618.0,2540.0,4084.0
MEG_6673|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,22.0
MEG_6834|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,61.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,439.0,60.0,50.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,45.0,23.0,0.0
MEG_4362|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,292.0,0.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,261.0,0.0,0.0
MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,41.0,0.0,0.0
MEG_4354|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,299.0,0.0,0.0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,65.0,0.0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,2836.0,2150.0,3411.0
MEG_1025|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0.0,0.0,12.0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,483.0,0.0
MEG_3839|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,3.0,0.0,0.0
MEG_3835|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|MEPB,0.0,147.0,0.0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7862|Metals|Zinc_resistance|Zinc_resistance_regulator|ZRAR,10241.0,7340.0,10928.0
MEG_6933|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,21.0,0.0
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,0.0,0.0,19.0
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,405.0,79.0
MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,28.0,0.0
MEG_4335|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,185.0,47.0,105.0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,61.0,0.0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,163.0,130.0,201.0
MEG_3889|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,62.0,0.0,0.0
MEG_1004|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,0.0,85.0,21.0
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,1656.0,1208.0,1744.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,17.0,0.0,54.0
MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,1.0
MEG_3943|Drugs|Multi-drug_resistance|MDR_regulator|MGRA,10.0,168.0,23.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF,18960.0,14842.0,21877.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,4217.0,3182.0,4548.0
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,4.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,3451.0,1105.0,4293.0
MEG_6850|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,18.0,0.0
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2171.0,1495.0,2193.0
MEG_7863|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,0.0,0.0,592.0
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,5624.0,4322.0,6259.0
MEG_2414|Drugs|betalactams|Class_A_betalactamases|CTX,518.0,0.0,0.0
MEG_3078|Biocides|Acid_resistance|Acid_resistance_protein|GADB,8585.0,5319.0,9442.0
MEG_4071|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0.0,190.0,0.0
MEG_7062|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,0.0,227.0
MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,161.0,0.0,49.0
MEG_2198|Drugs|betalactams|Class_A_betalactamases|CTX,20.0,0.0,0.0
MEG_4326|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,346.0,37.0,125.0
MEG_3910|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE,54.0,0.0,0.0
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4598.0,2909.0,4605.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,5120.0,925.0,1310.0
MEG_6810|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,10.0,24.0
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6922|Drugs|betalactams|Class_A_betalactamases|TEM,69.0,39.0,234.0
MEG_2613|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,18.0
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,27.0,0.0,40.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,531.0,82.0,193.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,147.0,127.0,374.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0.0,394.0,0.0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,11.0,44.0,11.0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,157.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0.0,20.0,0.0
MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,23.0,0.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1731|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3215|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,17551.0,13385.0,18574.0
MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD,111.0,0.0,0.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,183.0,0.0,9.0
MEG_3230|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2209|Drugs|betalactams|Class_A_betalactamases|CTX,30.0,0.0,0.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,5799.0,4361.0,6430.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,844.0,257.0,47.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,21073.0,14514.0,21927.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,58.0,253.0,32.0
MEG_2605|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,30.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,940.0,250.0,74.0
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,23.0,42.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6901|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,77.0,0.0
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,458.0,179.0,213.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,5157.0,3513.0,5319.0
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1853.0,1489.0,2015.0
MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,425.0,52.0,0.0
MEG_6759|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,25.0,82.0
MEG_8087|Biocides|Aldehyde_resistance|Aldehyde_degradation|FORMA,0.0,1466.0,2314.0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,0.0,0.0,13.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1183.0,268.0,60.0
MEG_7025|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,1820.0,505.0,107.0
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,0.0,74.0,6.0
MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0.0,140.0,0.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,711.0,201.0,40.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,4.0,1.0,0.0
MEG_6045|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,13.0,7.0,9.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,40.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,8926.0,6512.0,9327.0
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,2078.0,494.0,1887.0
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,235.0,348.0,620.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3767.0,2848.0,3987.0
MEG_795|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,27.0,0.0
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,5870.0,4442.0,6833.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,21.0,0.0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,43.0,0.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,7256.0,5944.0,8849.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,5888.0,4239.0,6524.0
MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,9.0,23.0
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,521.0,0.0,1082.0
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,10.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,4738.0,3637.0,5145.0
MEG_7045|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,218.0,1630.0
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,528.0,500.0,0.0
MEG_5902|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,25.0,0.0,0.0
MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,16.0,169.0,15.0
MEG_679|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEC,320.0,0.0,0.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,4098.0,3197.0,4882.0
MEG_7864|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,7532.0,5135.0,7600.0
MEG_8144|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1239.0,314.0,539.0
MEG_2585|Drugs|betalactams|Class_C_betalactamases|DHA,15.0,0.0,0.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,105.0,59.0,0.0
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,2675.0,1783.0,2673.0
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0.0,13.0,0.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,173.0,0.0,0.0
MEG_2951|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_6938|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,16.0,0.0
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,34.0,19.0
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,267.0,0.0
MEG_2191|Drugs|betalactams|Class_A_betalactamases|CTX,25.0,0.0,0.0
MEG_696|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,98.0,0.0,0.0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1668.0,1100.0,1440.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2668.0,1953.0,2935.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,2420.0,1966.0,2895.0
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,6192.0,1405.0,2149.0
MEG_7145|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,70.0
MEG_6981|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,90.0,0.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,1687.0,1474.0,716.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,3604.0,816.0,1185.0
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,698.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,4904.0,1538.0,346.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,4212.0,2835.0,4058.0
MEG_6098|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5883|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,571.0,587.0,320.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,192.0,0.0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,7812.0,6076.0,8839.0
MEG_2645|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,411.0,0.0,0.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,150.0,99.0,118.0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,110.0,47.0,229.0
MEG_6661|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,21.0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,5002.0,3871.0,5350.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,94.0,52.0,338.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,15.0
MEG_4172|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0.0,0.0,1832.0
MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,2.0,1.0
MEG_6029|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,144.0,84.0,0.0
MEG_6842|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,22.0,0.0
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,2257.0,529.0,791.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,2.0,43.0,9.0
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,2495.0,1916.0,2981.0
MEG_4209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,0.0,86.0,0.0
MEG_2988|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,0.0,18.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,5691.0,3736.0,5459.0
MEG_785|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,25.0,0.0
MEG_6707|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,17.0
MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,32.0,0.0
MEG_2200|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,0.0
MEG_4289|Drugs|betalactams|Mutant_porin_proteins|OMPFB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,9916.0,7496.0,11159.0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,781.0,0.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,9.0,0.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,70.0,58.0,118.0
MEG_8708|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,0.0,72.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,1753.0,1329.0,2004.0
MEG_6701|Drugs|betalactams|Class_A_betalactamases|TEM,27.0,25.0,73.0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,156.0,664.0,270.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,71.0,827.0,92.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,156.0,32.0,52.0
MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX,5186.0,3920.0,6300.0
